year,region,population_estimate_15_over,employment_rate,unemployment_rate,poverty_urban,poverty_rural,poverty_urban_rate,poverty_rural_rate,total_poverty,total_poverty_rate,index_crime,nonindex_crime,index_crime_rate,nonindex_crime_rate,total_crime,total_crime_rate,total_crime_solved
2018,ncr,1.9659516513449098,-0.5283018867924485,0.523364485981308,0.024047847779602716,,-0.5186317231299262,,-0.999203082389583,-0.8492859801369296,5.562639464456487,10.046364040583693,0.15948182016111476,1.419758327890268,10.062877519831162,5.924862577598493,38216
2018,car,-0.7293156281920327,0.41509433962264386,-0.41121495327102814,-0.8627475285878088,-0.9747958469113747,-0.7208050333913767,-0.2365745561069458,-1.141376108556263,-0.3249547024068976,-0.17150143449155245,-0.010469299486640528,0.09125984251968504,0.47409448818897637,0.028018339276617423,1.489373171242359,2349
2018,1,0.03677221654749745,-0.6037735849056569,0.5981308411214951,-0.729864575908767,-0.41724976427968835,-0.7293225913857206,-0.34282814099431297,-0.7090373381489578,-0.417753597828721,0.5727340346403145,1.7922713125025265,0.08267045454545455,0.8045454545454545,1.7782548577250563,2.8974347071746163,16012
2018,2,-0.3435478379298604,0.8301886792452823,-0.8224299065420559,-0.7059096966128482,-0.28173953319107403,-0.5519195092849376,0.04018287704307075,-0.6078946021626443,-0.04391367044996517,0.3512910423971948,0.2462912809733619,0.09941739492301291,0.3827299209321681,0.3486645804526599,1.1253639045140755,4541
2018,3,1.5243445692883895,-0.22641509433962,0.22429906542056055,0.28913198425733677,-0.4191906660270513,-0.28046375105466503,-0.6605976603862235,-0.22951227180008335,-0.568120632354912,2.178514504303475,2.438619184283924,0.0847762707567499,0.4603245024717962,2.6350338403318534,1.4007690719370516,15760
2018,4a,2.275791624106231,-0.5283018867924485,0.523364485981308,0.6356875019368434,-0.06096195942853677,-0.27939039980119706,-0.64292138408425,0.17150544316661426,-0.5527747916812518,2.868770587610243,2.634746756134039,0.0823296354992076,0.3837262282091918,2.9297722145404266,1.0549679444275657,22033
2018,4b,-0.4490977187606401,0.18867924528301847,-0.18691588785046723,-0.5662090551303108,-0.6236029091470509,-0.1715479078936432,-0.1563145390745479,-0.7686233796617853,-0.10933207516483462,-0.05759217936457337,-0.06326043898298234,0.06817964644051601,0.2564739608217869,0.0,0.43636947922237834,4511
2018,5,0.2386789240721825,0.11320754716981,-0.11214953271028028,-0.25197558027828565,1.7260130459475405,-0.22599456023701456,0.653144122574118,0.937379822630998,0.5656338121784585,1.43300393156944,1.1601519867415822,0.1199610989545344,0.49844395818137616,1.3565242704315552,1.7214564404257375,8099
2018,6,0.696969696969697,-0.037735849056601545,0.037383177570093316,-0.7837243174563823,-0.06435853748642197,-0.8754077641769398,-0.41250687488459253,-0.5004935040247995,-0.5162756452424909,1.4738072468388057,1.351671449937346,0.09214141784209562,0.4189411980216157,1.5359144167091188,1.2519483920986272,11466
2018,7,0.641130405175349,-0.037735849056601545,0.037383177570093316,0.0595618085469026,0.09038426546242535,-0.12572863422077346,-0.33643296057525196,0.0,-0.2504878371072861,5.132079481457868,3.6080278103399492,0.2575448536355052,0.9590179414542022,4.193435703369478,4.338242536692026,26750
2018,8,-0.08750425604358189,0.37735849056603693,-0.37383177570093445,-0.6020329108432242,1.5032063476309419,-0.5071248041870654,0.9833447329723171,0.6244909597373828,0.7715571072561773,0.5659334820954203,0.10020615222927362,0.09172741679873217,0.23423137876386688,0.25391165126264464,0.44207934199019594,5336
2018,9,-0.27068437180796734,0.41509433962264386,-0.41121495327102814,-0.21382751247327156,0.7637448375873268,0.29074739733019733,0.7889008561196702,0.3174217887510327,0.8198160334657922,1.1265540325151417,0.27264642871579287,0.16098586167367215,0.36388995032479937,0.5051306309584456,1.3122900738630154,5949
2018,10,-0.033367381681988426,0.41509433962264386,-0.41121495327102814,0.24054045678514985,0.2385324136105735,0.65883656887047,0.10236051445800151,0.1836127419083618,0.33364652849389226,0.724046328764212,0.334411253486398,0.09855159927579964,0.3104103802051901,0.49181282293865075,0.8051969008576793,6729
2018,11,0.031664964249233915,0.3396226415094354,-0.33644859813084116,0.4500604295143946,-0.23195981451154893,0.8476793291490604,-0.230957123003148,-0.029449395731738524,0.10032649606756805,0.9471894591435555,0.29277658757427544,0.10815977175463623,0.2788017118402283,0.49254057201077067,0.7089503958091676,8035
2018,12,-0.0892066734763364,0.49056603773584695,-0.4859813084112149,0.40397905110167653,0.31740360279886853,0.9886248566714274,0.20718903824094967,0.31302046396689504,0.5113610834828857,0.751673573477845,0.6791301184364769,0.10574603174603174,0.4619365079365079,0.8068553962593698,1.4995584860606344,8337
2018,13,-0.5199182839632278,0.41509433962264386,-0.41121495327102814,-0.3654591093619263,0.01588010520569699,0.4195503737509206,0.629658729110414,-0.2499396828414134,0.7186915371884762,0.12474763574540432,0.10845224140021828,0.09846153846153846,0.3974535809018568,0.1857943381122189,1.1855945000751482,4706
2018,barmm,-0.34797412325502214,0.5283018867924538,-0.5233644859813084,0.3938609811273978,1.232704194443066,1.220749916291215,1.0457071328623104,0.9150661295393231,1.2879093158626584,-0.2705344809265753,-0.38138162415619065,0.03874476987447698,0.0599581589958159,-0.3228294883924023,-0.5521065633692804,1181
2019,ncr,2.1607082056520257,-0.30188679245282846,0.29906542056074753,,,,,,,4.731696950377218,2.4007841869113546,0.13009838081574093,0.3673601147776184,3.0381340513790844,1.1923463737091726,36843
2019,car,-0.7497446373850868,0.6415094339622639,-0.6355140186915886,,,,,,,-0.5663585166294761,-0.4303730951129795,0.019008264462809916,0.06834710743801653,-0.4175824175824176,-0.6017492034626248,2332
2019,1,0.027579162410623085,-0.037735849056601545,0.037383177570093316,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,11223
2019,2,-0.3469526727953694,0.6037735849056624,-0.5981308411214952,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,4299
2019,3,1.67551923731699,0.03773584905660691,-0.03738317757009365,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,18444
2019,4a,2.494041538985359,-0.37735849056603693,0.37383177570093445,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,26133
2019,4b,-0.47531494722505957,0.3396226415094354,-0.33644859813084116,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,3013
2019,5,0.16138917262512767,0.03773584905660691,-0.03738317757009365,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,8029
2019,6,0.6601974804221995,0.18867924528301847,-0.18691588785046723,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,11656
2019,7,0.6503234593122234,0.0,0.0,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,32881
2019,8,-0.11167858358869595,0.30188679245282846,-0.29906542056074753,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,5051
2019,9,-0.3193735103847463,0.5660377358490554,-0.5607476635514017,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,6213
2019,10,-0.03813415049370106,0.30188679245282846,-0.29906542056074753,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,5918
2019,11,0.027579162410623085,0.5283018867924538,-0.5233644859813084,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,13373
2019,12,-0.09431392577459993,0.30188679245282846,-0.29906542056074753,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,8168
2019,13,-0.5566905005107252,0.15094339622641692,-0.14953271028037393,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,4578
2019,barmm,-0.35137895812053116,-0.4150943396226385,0.4112149532710278,,,,,,,,,,,-0.4945054945054945,-0.9839064641982711,1613
2020,ncr,2.2219952332311883,-2.45283018867924,2.4299065420560737,,,,,,,2.949102114546807,2.1599498767128824,0.08554035017106058,0.33073052928154556,2.5161196419474563,0.8371714564158055,32174
2020,car,-0.7442969016002724,-1.9622641509433931,1.9439252336448594,,,,,,,-0.39336946126872807,-0.3692550224342132,0.051957585644371945,0.12911908646003262,-0.33294520049486936,-0.19174264543383657,1808
2020,1,0.045284303711270006,-3.094339622641504,3.0654205607476626,,,,,,,-0.02613962384443736,0.21160920004850642,0.04234132581100141,0.2473342736248237,0.25282002765446476,0.2833497007463361,8905
2020,2,-0.3302689819543752,-1.3207547169811293,1.3084112149532703,,,,,,,-0.20380405907980023,0.4475120255467076,0.04434889434889435,0.47854217854217856,0.434757295684448,1.3036073512776267,11349
2020,3,1.7582567245488594,-2.9811320754716886,2.953271028037382,,,,,,,0.9085113165444693,1.3013864747968795,0.043143656716417914,0.25942164179104477,1.3938577978313078,0.3397388154823608,21244
2020,4a,2.616615594143684,-2.415094339622633,2.3925233644859807,,,,,,,1.42577834449049,1.7907352762844093,0.04430927277642606,0.2550328917725512,1.922931373262499,0.3256384342721789,28408
2020,4b,-0.4640789921688798,-0.7924528301886754,0.7850467289719623,,,,,,,-0.271809584528743,-0.18355632806499858,0.04504636408003904,0.18936066373840899,-0.14496761516629067,0.04156392988329799,3889
2020,5,0.18318011576438542,-1.6226415094339577,1.6074766355140182,,,,,,,0.6237381787270215,0.20449492703827965,0.07670886075949367,0.21974683544303797,0.3576886689469471,0.3130108784335971,8781
2020,6,0.6850527749404154,-0.9811320754716939,0.9719626168224296,,,,,,,0.5480820316650727,0.27491006103722865,0.05258112094395281,0.1760877581120944,0.40812167964485846,0.016461006445203097,10512
2020,7,0.6881171263193735,-1.9245283018867863,1.9065420560747661,,,,,,,1.815535012219743,1.6353530862201382,0.10738082090925823,0.48553285477636665,1.8497925915144457,1.6099382098300472,28206
2020,8,-0.09567585972080354,-1.0566037735849023,1.0467289719626165,,,,,,,-0.0010625863351397301,-0.06358381502890173,0.04982433727243692,0.17131906739061004,0.009387963030347137,-0.016461006445202975,5344
2020,9,-0.306775621382363,-1.7735849056603745,1.757009345794392,,,,,,,0.06609287004569121,-0.11524313836452565,0.0684189565909996,0.1881720430107527,-0.025616767338621643,0.138613094742548,4925
2020,10,-0.013619339462036091,-0.4528301886792454,0.44859813084112143,,,,,,,0.22378068218042715,0.10028699624075346,0.06195136417556347,0.2191874258600237,0.195400625864202,0.246003357587028,7333
2020,11,0.04971058903643173,-1.5094339622641477,1.4953271028037376,,,,,,,0.1570502603336521,0.6961073608472452,0.054300168634064075,0.4148679033164699,0.7203260315843097,1.0685830541886843,14983
2020,12,-0.06809669731018046,-1.4716981132075408,1.4579439252336444,,,,,,,0.01806396769737541,-0.00755891507336594,0.04996886674968866,0.18857409713574097,0.0630958445527982,0.05965758529958836,5716
2020,13,-0.5474974463738509,-0.9056603773584854,0.8971962616822425,,,,,,,-0.11369673785995112,0.02057480092162173,0.0717849223946785,0.35504434589800443,0.06586129102685394,0.8833616891296725,5097
2020,barmm,-0.3224378617637045,-1.4339622641509393,1.420560747663551,,,,,,,-0.3517160769312507,-0.3674764541816565,0.02981744421906694,0.06511156186612577,-0.32421221162943015,-0.5686165038846626,1589
2021,ncr,2.2795369424582907,-2.037735849056596,2.018691588785046,0.587684774861322,,-0.3024181628815874,,-0.7332519356324528,-0.7913211708754103,2.490914886834555,1.9781316948947008,0.07344414762046106,0.30294845156822003,2.273997525653155,0.6627142476958711,78271
2021,car,-0.7357848144364998,-0.22641509433962,0.22429906542056055,-0.8279773156899811,-1.0652021680754746,-0.586301839660496,-0.37583955621575077,-1.1849068191289471,-0.40753288791471953,-0.429072362129423,-0.38623226484498163,0.04420463629096723,0.10975219824140686,-0.3543410232151954,-0.3103849522846277,2372
2021,1,0.0589036431733061,-1.1320754716981107,1.1214953271028032,-0.49310483746010103,-0.0025364056925766022,-0.42528377899329917,-0.1137790224102262,-0.3223787625112409,-0.14112105894643068,-0.11582191053023058,-0.11823436678928008,0.03598326359832636,0.1307670850767085,-0.05945709919219853,-0.2544166218482058,7337
2021,2,-0.3146067415730337,-0.30188679245282846,0.29906542056074753,-0.6290557501007159,-0.3534205636334563,-0.422995367354816,-0.05210647412400659,-0.6191538050988105,-0.08796988035340522,-0.32493890128572944,0.21985528921945108,0.03207395498392283,0.3565112540192926,0.20908230842005676,0.7160537764111843,10890
2021,3,1.8304392236976508,-0.8679245283018838,0.8598130841121492,1.7059406861074096,-0.06773305984263257,0.3995131345408765,-0.6039163390223002,0.6720135695328893,-0.3375395193100704,0.9229624907023696,1.0304781923279034,0.04248975876194811,0.21503186162949478,1.152463430609126,0.14268432109111848,31346
2021,4a,2.716717739189649,-2.037735849056596,2.018691588785046,1.717158883138616,0.4498922027580655,0.08189672013863711,-0.5811071793502209,1.0204785892364945,-0.4032587825017819,1.476357454043141,1.8562997695945673,0.044210341497673604,0.2555701869897288,1.990612036969653,0.32755616363751255,46716
2021,4b,-0.45352400408580185,-1.0188679245283008,1.0093457943925233,-0.3947441817223961,-0.25571380521507053,0.21957054084895689,0.21451829699241395,-0.4438173084656046,0.3114285565931528,-0.3334395919668473,-0.27604187719794654,0.03740384615384615,0.13153846153846155,-0.23877447056255002,-0.24482736550989165,3263
2021,5,0.20973782771535582,-1.1320754716981107,1.1214953271028032,0.0073754997055998014,2.0290804426579325,0.09195481715510832,0.8419830709349114,1.2606797926551978,0.8117413586185608,0.32068855594517054,0.012894619831036016,0.05752234359483614,0.15665342601787488,0.13332363001237174,-0.046942615837983356,12705
2021,6,0.710929519918284,-0.5283018867924485,0.523364485981308,-0.6708605782639685,0.23987781141272282,-0.78035910837149,-0.3017649780599034,-0.24553835805727572,-0.3964550734020211,0.49197747316969503,0.12025546707627632,0.04945454545454545,0.1388727272727273,0.25929699439633214,-0.16002313451618866,14647
2021,7,0.7238678924072183,-0.7547169811320739,0.7476635514018689,0.7875360252874276,1.3879653063812658,0.45075981873810494,0.1231163570813668,1.2037550172909188,0.2955446306649159,1.0678992668154288,1.14511500060633,0.07358252076561936,0.3668291802094619,1.2804744923950222,0.9427813350551059,37322
2021,8,-0.07388491658154579,-0.5283018867924485,0.5607476635514017,-0.5690600886299545,1.471446137219548,-0.4651198333981257,0.9389944128356609,0.6189929593425795,0.7450370437382559,-0.10009563277016258,-0.11459638627268685,0.041533646322378714,0.1481377151799687,-0.05348955680081508,-0.1541430921868947,7294
2021,9,-0.28975144705481787,0.4528301886792454,-0.44859813084112143,-0.2587312900926586,0.666413026097409,0.23712852156055214,0.7475104671309551,0.23170562302141443,0.7701816310132205,-0.12389756667729253,-0.20417155099236023,0.04962905115189379,0.14154627098789535,-0.13819954879557528,-0.14756365162184878,6311
2021,10,0.013619339462036091,0.11320754716981,-0.11214953271028028,0.7057547491400415,0.3749028170644964,1.2229345014066557,0.14342909156693684,0.49353326948244225,0.5198613894494348,0.11157156518967166,-0.0007680181090585715,0.052867902665121674,0.17789687137891078,0.08521941634524416,0.025630007388926866,12046
2021,11,0.07933265236636024,0.15094339622641692,-0.14953271028037393,0.3672255105519229,-0.29453184016232997,0.6699281490561436,-0.2927886251988911,-0.11001849726196655,0.0,0.0010625863351397301,2.104975948906585,0.04293552812071331,0.8830727023319616,1.9618659486209156,3.067141125298732,34090
2021,12,-0.03881511746680286,-0.037735849056601545,0.037383177570093316,0.43044407945706403,0.4782999465149234,0.93647166247917,0.2577765298588841,0.43217792465107435,0.5404738327316275,-0.1094463925193922,-0.07878248918711346,0.03956943602183141,0.1569436021831413,-0.0228513208645659,-0.12421251813493499,8020
2021,13,-0.536601974804222,-0.18867924528301847,0.18691588785046723,0.0,0.0025364056925766022,1.3894704422338355,0.6558589159988728,-0.08634492641306653,1.0010373717673984,-0.18127722877483796,-0.1487125591171834,0.061873638344226586,0.23480392156862745,-0.09810057492176698,0.3139814750431532,5497
2021,barmm,-0.29111338100102147,-1.5094339622641477,1.5327102803738315,0.27704608137841275,1.346919645564874,1.2198970927868618,1.3009605334102814,0.9356690086783597,1.5051262246909056,-0.3712676654978217,-0.35025667973644853,0.026945639421196717,0.07109894407508799,-0.3120588021250273,-0.5549866548768133,1902
2022,ncr,2.317027238678924,-0.7547169811320739,0.7476635514018689,,,,,,,2.496015301243226,2.0952746675290026,0.07277009572864496,0.3138656933189222,2.380321665089877,0.7075255660211041,33571
2022,car,-0.7304865509022812,0.5660377358490554,-0.5607476635514017,,,,,,,-0.34194028264796517,-0.3831601924087473,0.059847097771050906,0.11140403028357891,-0.33665672076268105,-0.23472687087520105,1577
2022,1,0.07856826693905346,-0.33962264150943,0.3364485981308408,,,,,,,-0.15067474232281372,-0.13464570111968957,0.033161714142180845,0.12312109927788172,-0.08019794774761663,-0.30020939351925363,4329
2022,2,-0.3053210759278175,0.4528301886792454,-0.44859813084112143,,,,,,,-0.25608330676867497,-0.1926917013622216,0.03816684636890166,0.14976511486630473,-0.15049850811440216,-0.1617525205133877,3465
2022,3,1.9029077289751446,0.0,0.0,,,,,,,0.8966103495909042,0.6800194025627552,0.040796192355380165,0.1617849000759929,0.8324721635979914,-0.09766634323238622,14689
2022,4a,2.811121552604699,-0.4150943396226385,0.44859813084112143,,,,,,,1.621719264690256,1.7223412425724565,0.0460908323637518,0.23529635599605905,1.8949130339858817,0.24709003630055254,27225
2022,4b,-0.44164044943820224,0.2641509433962269,-0.2616822429906542,,,,,,,-0.3092126235256615,-0.27377824487651076,0.039481734851071114,0.13069163488426414,-0.2325886034495306,-0.2394417860323851,2487
2022,5,0.22860163432073544,-0.18867924528301847,0.22429906542056055,,,,,,,0.44522367442354693,-0.0267189457940903,0.06391727683992983,0.14252818053961366,0.11898697329160905,-0.08076074153965668,5622
2022,6,0.7303149472250596,0.0,0.0,,,,,,,0.535330995643396,0.18153522777800235,0.050783390484142786,0.151090484232765,0.3218834145986464,-0.10076023864628952,8687
2022,7,0.7532791964589718,0.07547169811320846,-0.07476635514018697,,,,,,,0.9828923600042504,1.0802781033994906,0.06889647056271614,0.34693595615233036,1.207554035368605,0.8352533385771218,20347
2022,8,-0.05673067756213824,0.11320754716981,-0.11214953271028028,,,,,,,-0.025289554776325576,-0.1466106148187073,0.04631195957825612,0.13363604037983817,-0.06950003638745361,-0.19668029547546478,4228
2022,9,-0.278886278515492,0.41509433962264386,-0.41121495327102814,,,,,,,-0.1362235681649134,-0.22228060956384657,0.047899831502122514,0.13116531959639186,-0.1566116003202096,-0.2005425319296084,3359
2022,10,0.036382022471910115,0.3396226415094354,-0.33644859813084116,,,,,,,0.22888109658909786,0.0007680181090585715,0.05970693867946781,0.17505699298692132,0.10668801397278219,0.04312529232623987,5793
2022,11,0.1019451821586653,0.4528301886792454,-0.44859813084112143,,,,,,,-0.04611624694506428,1.4481991996442865,0.03917645381960995,0.6483783938893355,1.3625645877301507,2.023968970231413,24075
2022,12,-0.021056860742254,0.5660377358490554,-0.5607476635514017,,,,,,,-0.06099245563702051,-0.1386070576822022,0.042356236545402666,0.1324117444083201,-0.0684084127792737,-0.21934154492348515,4289
2022,13,-0.5286867551923732,0.30188679245282846,-0.29906542056074753,,,,,,,-0.1413239825735841,-0.19746149803953272,0.06615581469272237,0.19943557795171918,-0.13514300269267157,0.17798749697900354,2711
2022,barmm,-0.26773067756213825,-0.22641509433962,0.22429906542056055,,,,,,,-0.3487408351928594,-0.3717611867900885,0.028259399963818828,0.05910861016690946,-0.32755985736118187,-0.601693914460761,1373
2023,ncr,2.3522376574736126,-0.2641509433962269,0.2616822429906542,-0.11153119092627599,,-0.6342042356599749,,-1.0631758263450726,-0.8802698769701546,2.2698969291254913,2.041998463963782,0.06688615168883899,0.3043353814855489,2.293646750600393,0.6400921652743228,106359
2023,car,-0.7259148791283623,0.9056603773584908,-0.8971962616822429,-0.8714245870649849,-1.1542630914374252,-0.7547984778811553,-0.5320820666764096,-1.2644523567558874,-0.585805280652011,-0.35001593879502707,-0.3974695824406807,0.05773491626483999,0.09640715381706703,-0.3509206025762317,-0.3095745944478969,3131
2023,1,0.07825059584610146,0.07547169811320846,-0.07476635514018697,-0.4706064644085655,-0.26632259772054323,-0.40549809542899307,-0.27621248300864937,-0.48664614664746264,-0.27419069640810434,-0.18042715970672618,-0.20069525849872671,0.031248095046929807,0.10071881602121135,-0.14474929044465468,-0.4065852057094348,7056
2023,2,-0.3002931562819203,1.0566037735849023,-1.0467289719626167,-0.7124794694598531,-0.6978203452820098,-0.5871051148867981,-0.3482072082904774,-0.88684501049153,-0.384208763984872,-0.2331314419296568,-0.2355390274465419,0.04007843357355361,0.12794269179249806,-0.18513936394731098,-0.24885730101105077,5798
2023,3,1.9513118828736806,0.37735849056603693,-0.37383177570093445,1.032538969289411,-0.4660810877872066,0.0,-0.7062008675751643,0.09017597987965813,-0.5317794644292264,0.8311550313462969,0.5167144993734589,0.03847751116345472,0.1371759366151362,0.674259515319118,-0.21546785554525127,35081
2023,4a,2.887080354102826,-0.07547169811320846,0.07476635514018697,1.8454244011280176,-0.3973114099658688,0.08641908638862802,-0.7426500777570741,0.5193270798452956,-0.5396617178013946,1.381149718414621,1.6840211811310077,0.04046637241929116,0.22689592565355252,1.8192271304854086,0.18573475227440048,46342
2023,4b,-0.43307116104868915,0.6037735849056624,-0.5981308411214952,-0.3450370324460008,-0.11380742064082841,0.29376506432276184,0.3200415278747816,-0.3262829276852102,0.42121265013530496,-0.23015620019126554,-0.26803832006144146,0.04770871980823057,0.1324723023078684,-0.21388545229604833,-0.19566088353025687,4085
2023,5,0.24280422199523324,0.15094339622641692,-0.14953271028037393,0.17096904149493322,1.7219768525410926,0.2516350583474687,0.6465110396063641,1.1342696505991505,0.6880311947555899,0.5081287854638189,-0.028982578115526094,0.06685872591219252,0.14040817276411136,0.12771996215704826,-0.0771671473622831,16113
2023,6,0.7479846782431052,0.41509433962264386,-0.41121495327102814,-0.6797235737085128,-0.10655109478989187,-0.7922230358399411,-0.44151900110309567,-0.47939346527559457,-0.5186894882735923,0.46009988311550315,0.24241076842232911,0.04715777672744998,0.16311776910375797,0.36380176115275453,-0.06400509069399302,19833
2023,7,0.7789087504256044,0.6037735849056624,-0.5981308411214952,0.525736775233196,0.13129759206876968,0.19430513486504486,-0.36270113373535706,0.24708832625368302,-0.18706717215141425,0.960790564233344,1.2493229314038563,0.06707423519493724,0.3790404857837886,1.3559420711738592,0.9677305792182206,39827
2023,8,-0.040394960844399044,0.5283018867924538,-0.5233644859813084,-0.4687780842294462,1.2901923808578566,-0.33887686925886024,0.769687617562707,0.5461444541114369,0.6346523319177386,0.0014876208691956222,-0.16423460932131453,0.04755022226540676,0.1250698374911944,-0.08078014700531257,-0.22873814713702634,7669
2023,9,-0.27100238338440585,0.7924528301886807,-0.7850467289719625,-0.3984939105643187,0.8754790222707445,-0.03921338450181565,0.8779125855539337,0.30436403781337507,0.8071840788742792,0.058442248432685154,-0.21880431707021303,0.0649830699989985,0.13164805475091226,-0.12015137180700095,-0.1236959199044966,6848
2023,10,0.05500034048348655,-0.037735849056601545,0.037383177570093316,0.4415383185100251,0.48621794341609736,0.8008770951445917,0.17188244361286617,0.4426621434890369,0.43095066546740585,0.25055785782594836,-0.00327418246493391,0.06022046510794911,0.17097910864756924,0.10676078887999418,0.027532144179080266,12207
2023,11,0.12290738849165815,0.7924528301886807,-0.7850467289719625,0.5078558368713006,-0.4380482909588165,0.7873986472030893,-0.3926489631027581,-0.13880988762730576,-0.053576403768757955,-0.11624694506428647,1.0891709446622742,0.03416398554033829,0.5200930087339474,1.0273633651117096,1.4408251815659183,22526
2023,12,-0.12387810691181478,0.7547169811320739,-0.7476635514018689,0.5231646471846044,-0.10213995445497605,1.2384407951460574,-0.04018287704307091,0.09111180973409272,0.367602917780965,-0.07884390606736798,-0.22114879340312865,0.0451746457710692,0.1120344337750191,-0.1457681391456226,-0.2961572177030246,7041
2023,13,-0.5203367381681988,0.8301886792452823,-0.8224299065420559,-0.5421921968452694,-0.3752998196946388,-0.01867780884197657,0.2008546776355497,-0.5926727446866067,0.23591664999343503,-0.10222080544044204,-0.18565827236347468,0.07017838155487052,0.20458962368568157,-0.11782257477621716,0.2181328143905438,6433
2023,barmm,-0.12496629213483146,0.6037735849056624,-0.5981308411214952,0.5106758808763829,1.1184887433212578,1.221602739795568,0.7904537323143395,0.8944632504002866,1.0706924070344117,-0.28413558601636385,-0.3576134847811148,0.029359856603044885,0.05671641202847708,-0.30376246270286006,-0.6073449509359499,1949
2025,ncr,,,,,,,,,,0.7274466050366593,1.180686365657464,,,1.2542027508914926,,21329
2025,car,,,,,,,,,,-0.5009031983848687,-0.43328347952625407,,,-0.4089949785314024,,832
2025,1,,,,,,,,,,-0.42269684411858466,-0.3289138607057682,,,-0.30165199039371227,,1913
2025,2,,,,,,,,,,-0.476251195409627,-0.34007033428998745,,,-0.3208645658976785,,1782
2025,3,,,,,,,,,,0.11667197959834237,0.10732042523950039,,,0.18339276617422312,,7841
2025,4a,,,,,,,,,,0.7895016470088194,0.5845426250050527,,,0.728185721563205,,13883
2025,4b,,,,,,,,,,-0.4286473275953671,-0.3793605238691944,,,-0.348082381194964,,1232
2025,5,,,,,,,,,,-0.11199659972372755,-0.22001697724241076,,,-0.15042573320719016,,3187
2025,6,,,,,,,,,,-0.26033365210923387,-0.22438255386232264,,,-0.17975402081362346,,3527
2025,7,,,,,,,,,,-0.047816385081287854,0.4034520392901896,,,0.4218033622007132,,11371
2025,8,,,,,,,,,,-0.3177133142067793,-0.27652694126682564,,,-0.23651844843897823,,2699
2025,9,,,,,,,,,,-0.34491552438635636,-0.29584866001050975,,,-0.2585692453242122,,2329
2025,10,,,,,,,,,,-0.22973116565720964,-0.17336998261853753,,,-0.12859326104359217,,3959
2025,11,,,,,,,,,,-0.28201041334608434,0.4294029669752213,,,0.4050651335419547,,11711
2025,12,,,,,,,,,,-0.37849325257677185,-0.33966611423258825,,,-0.30376246270286006,,2045
2025,13,,,,,,,,,,-0.37764318350866005,-0.29536359594163064,,,-0.26373626373626374,,2287
2025,barmm,,,,,,,,,,-0.45414939963872064,-0.3893851812926957,,,-0.3614729641219707,,1459
